work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,remote_type
2024,SE,FT,Data Scientist,150000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,111000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,280000,US,100,US,M,REMOTE
2024,SE,FT,Machine Learning Engineer,184000,US,100,US,M,REMOTE
2024,SE,FT,Machine Learning Engineer,302900,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,302900,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,179500,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,149500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,238000,US,100,US,M,REMOTE
2024,SE,FT,Data Architect,149000,US,100,US,M,REMOTE
2024,SE,FT,Data Scientist,190000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,148000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Modeler,162225,US,0,US,M,IN-PERSON
2024,SE,FT,Data Modeler,139050,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,190000,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,105301,US,100,US,M,REMOTE
2024,SE,FT,Data Scientist,180000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,139000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,62500,GB,0,GB,M,IN-PERSON
2024,SE,FT,Data Analyst,55000,GB,0,GB,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,252000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,168000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,85000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,74880,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,260000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,160000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,190000,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,150000,US,100,US,M,REMOTE
2024,MI,FT,Research Engineer,234000,US,0,US,M,IN-PERSON
2024,MI,FT,Research Engineer,176000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,125000,US,100,US,M,REMOTE
2024,MI,FT,Data Engineer,100000,US,100,US,M,REMOTE
2024,SE,FT,ML Engineer,155000,US,0,US,M,IN-PERSON
2024,SE,FT,ML Engineer,100000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,170000,CA,100,CA,M,REMOTE
2024,SE,FT,Data Analyst,130000,CA,100,CA,M,REMOTE
2024,MI,FT,Data Engineer,184000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,123000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Modeler,140000,US,100,US,M,REMOTE
2024,SE,FT,Data Modeler,130000,US,100,US,M,REMOTE
2024,MI,FT,Data Scientist,159550,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,113000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,222300,FR,0,FR,M,IN-PERSON
2024,SE,FT,Data Scientist,119700,FR,0,FR,M,IN-PERSON
2024,SE,FT,ML Engineer,120000,US,0,US,M,IN-PERSON
2024,SE,FT,ML Engineer,75000,US,0,US,M,IN-PERSON
2024,SE,FT,AI Scientist,166000,US,0,US,M,IN-PERSON
2024,SE,FT,AI Scientist,110781,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,121500,US,100,US,M,REMOTE
2024,MI,FT,Data Scientist,88200,US,100,US,M,REMOTE
2024,EN,PT,Data Science,63162,US,0,US,M,IN-PERSON
2024,EN,PT,Data Science,37154,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,195800,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,161900,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,142166,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,88854,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence Developer,137000,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence Developer,60400,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,178090,US,100,US,M,REMOTE
2024,SE,FT,Data Architect,92118,US,100,US,M,REMOTE
2024,EX,FT,Head of Data,257500,US,0,US,M,IN-PERSON
2024,EX,FT,Head of Data,190000,US,0,US,M,IN-PERSON
2024,MI,FT,AI Engineer,176000,US,0,US,M,IN-PERSON
2024,MI,FT,AI Engineer,106500,US,0,US,M,IN-PERSON
2024,MI,FT,Business Intelligence,125500,US,0,US,M,IN-PERSON
2024,MI,FT,Business Intelligence,78000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,200000,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,96000,US,100,US,M,REMOTE
2024,EN,FT,Business Intelligence Analyst,192500,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence Analyst,140000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,220000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,96600,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,195500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,117300,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,156000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,124000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,178090,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,81978,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,142500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,90000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,171210,CA,0,CA,M,IN-PERSON
2024,SE,FT,Data Engineer,92190,CA,0,CA,M,IN-PERSON
2024,SE,FT,Data Architect,74276,GB,0,GB,M,IN-PERSON
2024,SE,FT,Data Architect,60437,GB,0,GB,M,IN-PERSON
2024,MI,FT,Machine Learning Developer,125000,CA,0,CA,M,IN-PERSON
2024,MI,FT,Machine Learning Developer,90000,CA,0,CA,M,IN-PERSON
2024,MI,FT,Data Scientist,176000,US,100,US,M,REMOTE
2024,MI,FT,Data Scientist,72700,US,100,US,M,REMOTE
2024,MI,FT,Data Engineer,132600,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,80845,US,0,US,M,IN-PERSON
2024,EX,FT,Data Engineer,250000,US,0,US,M,IN-PERSON
2024,EX,FT,Data Engineer,150000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Management Specialist,79000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Management Specialist,72000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,230800,US,100,US,M,REMOTE
2024,SE,FT,Data Scientist,96200,US,100,US,M,REMOTE
2024,EN,FT,Data Scientist,187415,US,0,US,M,IN-PERSON
2024,EN,FT,Data Scientist,114080,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence Lead,187415,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence Lead,114080,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,277000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,173000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,175000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,117000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,193000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,84600,US,0,US,M,IN-PERSON
2024,SE,FT,AI Engineer,220000,US,0,US,M,IN-PERSON
2024,SE,FT,AI Engineer,96600,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,170000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,130000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,172000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,75600,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Scientist,201000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Scientist,125500,US,0,US,M,IN-PERSON
2024,SE,FT,Business Intelligence Analyst,187000,US,100,US,M,REMOTE
2024,SE,FT,Business Intelligence Analyst,117000,US,100,US,M,REMOTE
2024,EN,FT,Data Analyst,61700,US,0,US,M,IN-PERSON
2024,EN,FT,Data Analyst,55000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,56250,GB,0,GB,M,IN-PERSON
2024,MI,FT,Data Engineer,43750,GB,0,GB,M,IN-PERSON
2024,SE,FT,Data Science,292300,CA,0,CA,M,IN-PERSON
2024,SE,FT,Data Science,149700,CA,0,CA,M,IN-PERSON
2024,SE,FT,Business Intelligence Engineer,165600,US,0,US,L,IN-PERSON
2024,SE,FT,Business Intelligence Engineer,65800,US,0,US,L,IN-PERSON
2024,MI,FT,Data Engineer,148000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,118000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,62500,GB,0,GB,M,IN-PERSON
2024,SE,FT,Data Scientist,62500,GB,0,GB,M,IN-PERSON
2024,MI,FT,ML Engineer,252000,US,0,US,M,IN-PERSON
2024,MI,FT,ML Engineer,168000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,149076,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,82365,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,160000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,160000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,115000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,193000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,128000,US,0,US,M,IN-PERSON
2024,SE,FT,ML Engineer,220000,US,0,US,M,IN-PERSON
2024,SE,FT,ML Engineer,170000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,189000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,136000,US,0,US,M,IN-PERSON
2024,MI,FT,Business Intelligence Engineer,185000,US,0,US,L,IN-PERSON
2024,MI,FT,Business Intelligence Engineer,79600,US,0,US,L,IN-PERSON
2024,MI,FT,Applied Scientist,210000,US,0,US,M,IN-PERSON
2024,MI,FT,Applied Scientist,160000,US,0,US,M,IN-PERSON
2024,EX,FT,Data Science,200000,US,0,US,M,IN-PERSON
2024,EX,FT,Data Science,160000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,150000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,90000,US,0,US,M,IN-PERSON
2024,MI,FT,Machine Learning Engineer,208200,US,100,US,M,REMOTE
2024,MI,FT,Machine Learning Engineer,124900,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,150000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,130000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,189000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,160000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,255475,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,185800,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,220000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,170000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,220000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,170000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,113800,US,100,US,M,REMOTE
2024,SE,FT,Data Analyst,74400,US,100,US,M,REMOTE
2024,SE,FT,Machine Learning Engineer,260000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,180000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,140000,US,0,US,M,IN-PERSON
2024,SE,FT,Business Intelligence Engineer,108500,US,0,US,M,IN-PERSON
2024,SE,FT,Business Intelligence Engineer,78800,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,252000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,181000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,301126,US,100,US,M,REMOTE
2024,SE,FT,Data Scientist,210788,US,100,US,M,REMOTE
2024,EN,FT,Data Analyst,20000,KE,100,KE,M,REMOTE
2024,SE,FT,Data Analyst,147500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,85000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,175000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,117000,US,0,US,M,IN-PERSON
2024,EN,FT,Data Analyst,102927,AU,0,AU,M,IN-PERSON
2024,EN,FT,Data Analyst,95010,AU,0,AU,M,IN-PERSON
2024,EN,FT,Business Intelligence Analyst,157400,US,100,US,M,REMOTE
2024,EN,FT,Business Intelligence Analyst,98600,US,100,US,M,REMOTE
2024,EN,FT,Data Analyst,83000,US,100,US,M,REMOTE
2024,EN,FT,Data Analyst,64000,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,200000,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,90000,US,100,US,M,REMOTE
2024,SE,FT,ML Engineer,250000,US,100,US,M,REMOTE
2024,SE,FT,ML Engineer,190000,US,100,US,M,REMOTE
2024,SE,FT,ML Engineer,258750,US,0,US,M,IN-PERSON
2024,SE,FT,ML Engineer,191250,US,0,US,M,IN-PERSON
2024,EN,FT,ML Engineer,177100,US,0,US,M,IN-PERSON
2024,EN,FT,ML Engineer,130900,US,0,US,M,IN-PERSON
2024,EN,FT,Data Analyst,99200,US,100,US,M,REMOTE
2024,EN,FT,Data Analyst,69400,US,100,US,M,REMOTE
2024,MI,FT,Encounter Data Management Professional,79500,US,100,US,M,REMOTE
2024,MI,FT,Encounter Data Management Professional,57700,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,179000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,112000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,206000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,97335,US,0,US,M,IN-PERSON
2024,MI,FT,Machine Learning Engineer,223900,US,100,US,M,REMOTE
2024,MI,FT,Machine Learning Engineer,140100,US,100,US,M,REMOTE
2024,SE,FT,Data Architect,93750,GB,0,GB,M,IN-PERSON
2024,SE,FT,Data Architect,81250,GB,0,GB,M,IN-PERSON
2024,SE,FT,Data Manager,144300,US,100,US,M,REMOTE
2024,SE,FT,Data Manager,104800,US,100,US,M,REMOTE
2024,MI,FT,Business Intelligence,168000,US,100,US,L,REMOTE
2024,MI,FT,Business Intelligence,78400,US,100,US,L,REMOTE
2024,SE,FT,Data Analyst,207300,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,114700,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,265000,US,100,US,M,REMOTE
2024,SE,FT,Data Scientist,220000,US,100,US,M,REMOTE
2024,SE,FT,Business Intelligence Analyst,120000,US,0,US,M,IN-PERSON
2024,SE,FT,Business Intelligence Analyst,100000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,306000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,151600,US,0,US,M,IN-PERSON
2024,EX,FT,Data Science,300000,US,100,US,M,REMOTE
2024,EX,FT,Data Science,220000,US,100,US,M,REMOTE
2024,SE,FT,Data Scientist,167500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,138500,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,194000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,125500,US,0,US,M,IN-PERSON
2024,SE,FT,Analytics Engineer,118750,GB,0,GB,M,IN-PERSON
2024,SE,FT,Analytics Engineer,75000,GB,0,GB,M,IN-PERSON
2024,SE,FT,Data Engineer,194500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,147368,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,165000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,117000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,170000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,148000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Manager,160500,US,100,US,M,REMOTE
2024,SE,FT,Data Manager,107000,US,100,US,M,REMOTE
2024,SE,FT,Analytics Engineer,80000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Infrastructure Engineer,241000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Infrastructure Engineer,189000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,167500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,138500,US,0,US,M,IN-PERSON
2024,SE,FT,Research Scientist,200000,US,100,US,M,REMOTE
2024,SE,FT,Research Scientist,148500,US,100,US,M,REMOTE
2024,SE,FT,Research Engineer,273000,US,0,US,M,IN-PERSON
2024,SE,FT,Research Engineer,166500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,106260,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,82000,US,0,US,M,IN-PERSON
2024,MI,FT,Business Intelligence Analyst,115000,US,100,US,M,REMOTE
2024,MI,FT,Business Intelligence Analyst,100000,US,100,US,M,REMOTE
2024,MI,FT,Data Scientist,105000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,90000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,170000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,140000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,170000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,145000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,233000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,140000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,202800,US,0,US,M,IN-PERSON
2024,SE,FT,Data Analyst,108200,US,0,US,M,IN-PERSON
2024,EX,FT,Head of Data,190000,US,0,US,M,IN-PERSON
2024,EX,FT,Head of Data,150000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,214872,US,100,US,M,REMOTE
2024,SE,FT,Data Scientist,186846,US,100,US,M,REMOTE
2024,EN,FT,Data Scientist,43750,GB,0,GB,M,IN-PERSON
2024,EN,FT,Data Scientist,37500,GB,0,GB,M,IN-PERSON
2024,SE,FT,Data Engineer,145360,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,107440,US,100,US,M,REMOTE
2024,SE,FT,Applied Scientist,212800,US,0,US,L,IN-PERSON
2024,SE,FT,Applied Scientist,115100,US,0,US,L,IN-PERSON
2024,SE,FT,AI Software Engineer,174000,US,0,US,M,IN-PERSON
2024,SE,FT,AI Software Engineer,116000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,181700,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,64300,US,0,US,M,IN-PERSON
2024,EN,FT,Data Analyst,33500,GB,0,GB,M,IN-PERSON
2024,EN,FT,Data Analyst,33500,GB,0,GB,M,IN-PERSON
2024,MI,FT,Data Engineer,185000,US,0,US,L,IN-PERSON
2024,MI,FT,Data Engineer,81000,US,0,US,L,IN-PERSON
2024,SE,FT,Encounter Data Management Professional,96200,US,0,US,M,IN-PERSON
2024,SE,FT,Encounter Data Management Professional,69800,US,0,US,M,IN-PERSON
2024,EN,FT,Data Analyst,77280,US,0,US,M,IN-PERSON
2024,EN,FT,Data Analyst,58000,US,0,US,M,IN-PERSON
2024,EN,FT,Data Scientist,33500,GB,0,GB,M,IN-PERSON
2024,EN,FT,Data Scientist,33500,GB,0,GB,M,IN-PERSON
2024,SE,FT,Research Scientist,178200,US,0,US,M,IN-PERSON
2024,SE,FT,Research Scientist,74800,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence Analyst,164500,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence Analyst,67200,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,165000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,117000,US,0,US,M,IN-PERSON
2024,EN,FT,Data Engineer,185000,US,0,US,L,IN-PERSON
2024,EN,FT,Data Engineer,81000,US,0,US,L,IN-PERSON
2024,MI,FT,Data Science,287800,US,0,US,M,IN-PERSON
2024,MI,FT,Data Science,287800,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,150000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,110000,US,0,US,M,IN-PERSON
2024,MI,FT,Research Engineer,250000,US,0,US,M,IN-PERSON
2024,MI,FT,Research Engineer,200000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,200000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,160000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,172000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,75600,US,0,US,M,IN-PERSON
2024,EN,PT,Data Scientist,291340,US,0,US,M,IN-PERSON
2024,EN,PT,Data Scientist,194240,US,0,US,M,IN-PERSON
2024,MI,FT,Applied Scientist,191070,US,0,US,M,IN-PERSON
2024,MI,FT,Applied Scientist,135900,US,0,US,M,IN-PERSON
2024,MI,FT,BI Developer,47500,GB,0,GB,M,IN-PERSON
2024,MI,FT,BI Developer,43750,GB,0,GB,M,IN-PERSON
2024,SE,FT,Research Engineer,282000,US,0,US,M,IN-PERSON
2024,SE,FT,Research Engineer,171000,US,0,US,M,IN-PERSON
2024,SE,FT,Applied Scientist,260000,US,0,US,L,IN-PERSON
2024,SE,FT,Applied Scientist,136000,US,0,US,L,IN-PERSON
2024,MI,FT,Data Engineer,152800,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,149282,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,264500,US,100,US,M,REMOTE
2024,SE,FT,Machine Learning Engineer,165600,US,100,US,M,REMOTE
2024,MI,FT,Data Scientist,228000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Scientist,134000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,86666,LV,0,LV,M,IN-PERSON
2024,SE,FT,Data Engineer,60000,LV,0,LV,M,IN-PERSON
2024,SE,FT,Applied Scientist,199500,US,0,US,M,IN-PERSON
2024,SE,FT,Applied Scientist,97400,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,155000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,139500,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,140000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,100000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,205000,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,155000,US,100,US,M,REMOTE
2024,EN,FT,Data Analyst,110000,US,100,US,M,REMOTE
2024,EN,FT,Data Analyst,90000,US,100,US,M,REMOTE
2024,EN,FT,Data Analyst,83300,US,0,US,M,IN-PERSON
2024,EN,FT,Data Analyst,47500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,208500,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,174000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,170000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,130000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Science Manager,240000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Science Manager,180000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,90000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,70000,US,0,US,M,IN-PERSON
2024,SE,FT,Business Intelligence Analyst,138000,US,0,US,M,IN-PERSON
2024,SE,FT,Business Intelligence Analyst,110400,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,239000,US,100,US,M,REMOTE
2024,SE,FT,Data Scientist,159000,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,145000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,115000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,185000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,160000,US,0,US,M,IN-PERSON
2024,MI,FT,Applied Scientist,210000,US,0,US,M,IN-PERSON
2024,MI,FT,Applied Scientist,160000,US,0,US,M,IN-PERSON
2024,EN,FT,Data Science,128750,US,0,US,M,IN-PERSON
2024,EN,FT,Data Science,61875,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,240000,CA,0,CA,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,178000,CA,0,CA,M,IN-PERSON
2024,EN,FT,Research Analyst,91200,US,0,US,M,IN-PERSON
2024,EN,FT,Research Analyst,58200,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,122000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,94500,US,0,US,M,IN-PERSON
2024,MI,FT,Data Analyst,152300,US,0,US,M,IN-PERSON
2024,MI,FT,Data Analyst,76200,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,336000,CA,100,CA,M,REMOTE
2024,SE,FT,Machine Learning Engineer,304000,CA,100,CA,M,REMOTE
2024,MI,FT,Data Analyst,70000,US,100,US,M,REMOTE
2024,MI,FT,Data Analyst,51000,US,100,US,M,REMOTE
2024,SE,FT,Machine Learning Engineer,223000,US,0,US,M,IN-PERSON
2024,SE,FT,Machine Learning Engineer,185000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,155000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,120000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Infrastructure Engineer,245900,US,100,US,M,REMOTE
2024,SE,FT,Data Infrastructure Engineer,139000,US,100,US,M,REMOTE
2024,MI,FT,Admin & Data Analyst,95000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,213000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Scientist,120700,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,128000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Engineer,81500,US,0,US,M,IN-PERSON
2024,EN,FT,Data Science,46000,US,0,US,M,IN-PERSON
2024,EN,FT,Data Science,40000,US,0,US,M,IN-PERSON
2024,SE,FT,Insight Analyst,75000,US,0,US,M,IN-PERSON
2024,SE,FT,Insight Analyst,68750,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence,176627,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence,106029,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,193000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,84600,US,0,US,M,IN-PERSON
2024,EN,FT,Business Intelligence,94250,US,100,US,M,REMOTE
2024,EN,FT,Business Intelligence,65000,US,100,US,M,REMOTE
2024,MI,FT,Data Analyst,148017,US,0,US,M,IN-PERSON
2024,MI,FT,Data Analyst,87069,US,0,US,M,IN-PERSON
2024,MI,FT,Data Science,135800,US,100,US,M,REMOTE
2024,MI,FT,Data Science,95100,US,100,US,M,REMOTE
2024,SE,FT,Data Engineer,175000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Engineer,117000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,234000,US,0,US,M,IN-PERSON
2024,SE,FT,Data Architect,146000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Analyst,120000,US,0,US,M,IN-PERSON
2024,MI,FT,Data Analyst,105000,US,0,US,M,IN-PERSON
2024,EN,FT,Data Analyst,43500,US,0,US,M,IN-PERSON
2024,EN,FT,Data Analyst,41000,US,0,US,M,IN-PERSON
